dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
0.36200000762939505,0.27,0.8677839851024209,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.42,0.196000003814697,0.740540540540541,1.0,1.0,no,no,no,no,3.20000004768372,1,no,no
0.43099998474121104,0.185,0.666666666666667,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.36,0.33,0.49142857142857105,1.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.37,0.26,0.9285714285714292,5.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.34,0.32,0.765217391304348,1.0,2.0,no,no,no,yes,2.0,1,no,no
0.3,0.33,0.9235668789808922,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.38,0.33,0.540540540540541,3.0,1.0,no,no,no,yes,1.79999995231628,0,no,no
0.38,0.3,0.737142857142857,5.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.32,0.31,0.7894736842105259,5.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.25,0.25,0.7317073170731708,1.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.27,0.27,0.751552795031056,1.0,2.0,no,no,no,yes,3.9000000953674303,1,yes,no
0.4,0.12,0.578947368421053,6.0,2.0,no,no,no,yes,3.0999999046325697,1,no,no
0.36,0.24,0.798507462686567,5.0,2.0,no,no,no,no,5.300000190734861,0,no,no
0.32,0.22,0.8926829268292679,5.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.38,0.31,0.7481481481481479,1.0,2.0,no,no,no,yes,3.9000000953674303,1,no,no
0.27,0.27,0.847058823529412,6.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.3,0.3,0.6007751937984499,2.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.33,0.31,0.7730061349693249,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.28,0.25,0.8,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.29,0.28,0.9,5.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.32,0.29,0.489690721649485,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.31,0.21,0.788732394366197,5.0,2.0,no,no,no,no,3.20000004768372,0,yes,no
0.39,0.23,0.746835443037975,1.0,1.0,no,no,no,yes,3.5999999046325697,1,no,no
0.320400009155273,0.269899997711182,0.751020408163265,5.0,2.0,yes,no,yes,no,3.20000004768372,1,no,no
0.36689998626709,0.258299999237061,0.7028985507246379,2.0,2.0,no,no,yes,no,4.30000019073486,0,no,no
0.409900016784668,0.20389999389648397,0.7434210526315791,1.0,2.0,no,no,yes,no,4.30000019073486,0,no,no
0.26,0.22,0.9459459459459459,6.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.39,0.27,0.792,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.106199998855591,0.0279999995231628,0.597014925373134,2.0,2.0,no,no,no,yes,2.0,1,yes,no
0.32,0.31,0.8031496062992131,2.0,2.0,no,no,no,no,5.300000190734861,1,no,no
0.36,0.36,0.47619047619047605,1.0,1.0,no,no,no,no,4.30000019073486,0,no,no
0.38,0.29,0.9,6.0,2.0,no,no,no,no,3.20000004768372,0,yes,no
0.28,0.24,0.777464788732394,5.0,2.0,no,no,yes,no,3.20000004768372,0,no,no
0.38,0.28,0.8,5.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.31,0.26,0.705660377358491,5.0,2.0,no,no,yes,yes,3.20000004768372,0,no,yes
0.35,0.3,0.897435897435897,1.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.16,0.14,0.4166666666666671,4.0,3.0,no,no,yes,no,3.20000004768372,1,no,no
0.33,0.32,0.653333333333333,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.39,0.27,0.89622641509434,6.0,2.0,yes,no,no,yes,3.0999999046325697,1,no,yes
0.26,0.21,0.48571428571428604,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.28,0.7419354838709681,2.0,2.0,no,no,no,no,8.89999961853027,0,no,no
0.34,0.29,0.7695652173913041,1.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.36,0.28,0.678899082568807,1.0,1.0,yes,no,no,no,2.0,0,no,no
0.33,0.25,0.504,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.36,0.28,0.7472527472527472,3.0,1.0,yes,no,no,no,3.20000004768372,0,no,no
0.37,0.36,0.735537190082645,1.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.22,0.15,0.793103448275862,1.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.34,0.26,0.7852760736196321,2.0,1.0,no,no,no,no,2.0,0,no,no
0.34,0.25,0.72289156626506,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.4,0.31,0.9206349206349209,5.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.1,0.06,0.512328767123288,1.0,1.0,no,no,yes,no,3.20000004768372,1,no,no
0.4,0.29,0.915254237288136,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.28,0.28,0.5283018867924529,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.29,0.8861788617886179,1.0,2.0,yes,no,no,no,1.79999995231628,0,no,no
0.39,0.34,0.914438502673797,1.0,2.0,no,no,no,yes,3.20000004768372,0,yes,no
0.22,0.17,0.67906976744186,3.0,1.0,no,no,no,yes,3.20000004768372,0,no,no
0.36,0.22,0.811764705882353,1.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.34,0.23,0.9161290322580649,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.32,0.24,0.8,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.39,0.36,0.8,2.0,1.0,yes,no,no,no,3.0999999046325697,0,no,no
0.31,0.29,0.29585798816568,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,yes
0.37,0.3,0.778280542986425,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.42,0.34,0.8634146341463409,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.27,0.21,0.9022556390977441,6.0,2.0,yes,no,no,no,3.20000004768372,1,yes,no
0.37,0.29,0.9300699300699301,1.0,1.0,no,no,no,yes,3.0999999046325697,0,no,no
0.32,0.23,0.7714285714285709,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.29,0.27,0.902702702702703,1.0,2.0,no,no,yes,yes,3.20000004768372,0,yes,no
0.37,0.24,0.89010989010989,2.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.36,0.33,0.601694915254237,6.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.36,0.24,0.765957446808511,1.0,1.0,yes,no,no,no,4.30000019073486,0,no,no
0.33,0.16,0.802197802197802,6.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.29,0.29,0.688775510204082,1.0,1.0,no,no,yes,yes,8.89999961853027,0,no,yes
0.26,0.26,0.692262968151472,4.0,2.0,no,no,no,no,10.6000003814697,0,no,yes
0.29,0.21,0.866666666666667,2.0,2.0,no,no,no,no,2.0,0,yes,no
0.32,0.14,0.5466666666666671,1.0,1.0,no,no,no,no,1.79999995231628,1,no,no
0.21,0.17,0.601092896174863,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.32,0.19,0.776119402985075,1.0,1.0,no,no,no,yes,3.5999999046325697,0,no,no
0.29,0.24,0.75609756097561,1.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.36,0.32,0.87037037037037,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.36,0.31,0.7857142857142858,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.22,0.22,0.677018633540373,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.25,0.25,0.7132867132867131,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.24,0.766666666666667,1.0,2.0,no,no,no,yes,2.0,1,no,no
0.26,0.21,0.8,2.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.33,0.25,0.692592592592593,2.0,2.0,no,no,yes,yes,3.20000004768372,0,no,no
0.31,0.26,0.939189189189189,5.0,2.0,yes,no,no,no,3.20000004768372,0,no,no
0.34,0.24,0.5154639175257729,2.0,1.0,no,no,no,no,10.6000003814697,0,no,no
0.3,0.22,0.4782608695652171,5.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.33,0.28,0.54,1.0,1.0,no,no,no,no,3.9000000953674303,0,no,no
0.39,0.34,0.8852459016393441,1.0,1.0,no,no,no,no,2.0,0,no,no
0.36,0.25,0.868965517241379,5.0,2.0,yes,no,no,yes,10.6000003814697,0,no,no
0.28,0.27,0.7272727272727271,1.0,1.0,no,no,no,no,3.9000000953674303,1,no,no
0.26,0.22,0.897435897435897,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.35,0.29,0.9208633093525179,1.0,2.0,yes,no,no,yes,2.0,0,yes,no
0.29,0.29,0.6242774566473989,5.0,2.0,no,no,no,no,3.5999999046325697,0,no,no
0.34,0.33,0.7777777777777779,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.3,0.29,0.7683615819209041,5.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.25,0.24,0.266666666666667,2.0,2.0,no,no,no,yes,3.0999999046325697,1,no,no
0.28,0.28,0.76271186440678,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.28,0.9494949494949498,2.0,2.0,no,no,no,yes,5.300000190734861,0,no,no
0.35,0.3,0.8991596638655458,2.0,2.0,yes,no,no,yes,3.0999999046325697,0,no,no
0.31,0.29,0.7326732673267329,1.0,1.0,no,no,no,no,5.300000190734861,0,no,no
0.26,0.24,0.65891472868217,3.0,1.0,yes,no,no,no,3.9000000953674303,0,no,no
0.27,0.24,0.9509803921568629,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.32,0.18,0.643564356435644,1.0,1.0,no,no,no,no,3.9000000953674303,0,yes,no
0.31,0.28,0.7471264367816091,2.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.38,0.31,0.881656804733728,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.27,0.27,0.742857142857143,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.27,0.22,0.8943661971830991,3.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.23,0.16,0.8648648648648649,2.0,1.0,no,no,yes,yes,3.20000004768372,0,no,no
0.33,0.3,0.878048780487805,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.3,0.27,0.739495798319328,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.37,0.33,0.6896551724137929,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.29,0.8918918918918921,1.0,2.0,yes,no,no,yes,3.9000000953674303,1,no,no
0.3,0.29,0.7777777777777779,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.69,0.26,0.6074766355140191,1.0,3.0,no,no,no,yes,10.6000003814697,0,no,yes
0.24,0.2,0.517751479289941,1.0,2.0,no,no,yes,no,3.20000004768372,0,no,no
0.25,0.24,0.68,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.27,0.26,0.724489795918367,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.29,0.24,0.779411764705882,1.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.34,0.22,0.859090909090909,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.33,0.21,0.9090909090909091,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.5,0.41,0.772058823529412,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.42,0.36,0.867768595041322,1.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.32,0.25,0.8925619834710741,1.0,2.0,no,no,no,no,4.30000019073486,1,no,no
0.44,0.44,0.44776119402985104,1.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.38,0.18,0.46,1.0,1.0,no,no,no,yes,3.9000000953674303,1,yes,no
0.34,0.16,0.519148936170213,2.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.3,0.06,0.614213197969543,1.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.39,0.24,0.747572815533981,6.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.28,0.22,0.8,2.0,2.0,no,no,yes,no,3.9000000953674303,0,no,no
0.32,0.31,0.7983193277310919,1.0,2.0,no,no,no,yes,3.9000000953674303,1,no,no
0.41,0.32,0.7336244541484721,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.47,0.35,0.652173913043478,2.0,2.0,no,no,no,no,10.6000003814697,1,no,no
0.35,0.31,0.747572815533981,6.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.32,0.21,0.802575107296137,6.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.29,0.23,0.6363636363636359,1.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.32,0.27,0.77,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.25,0.25,0.8016528925619829,1.0,2.0,no,no,no,yes,1.79999995231628,1,no,no
0.34,0.26,0.771573604060914,1.0,1.0,no,no,yes,no,3.20000004768372,0,no,no
0.36,0.27,0.76,2.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.33,0.21,0.770833333333333,6.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.25,0.2,0.7894736842105259,1.0,2.0,no,no,no,yes,3.20000004768372,0,yes,no
0.25,0.24,0.5939849624060151,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.27,0.18,0.792982456140351,5.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.25,0.23,0.793650793650794,5.0,2.0,no,no,no,yes,5.300000190734861,0,no,no
0.23,0.19,0.421052631578947,1.0,2.0,no,no,yes,no,10.6000003814697,0,no,no
0.19,0.16,0.625,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.25,0.22,1.6,1.0,3.0,no,no,yes,no,10.6000003814697,0,no,no
0.26,0.24,0.7395348837209301,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.18,0.1,0.8115942028985509,1.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.34,0.25,0.8357142857142859,1.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.36,0.15,0.6764705882352939,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.26,0.24,0.8727272727272729,2.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.38,0.0,0.4971428571428571,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.4,0.26,0.64,1.0,1.0,no,no,no,no,10.6000003814697,0,no,no
0.3,0.28,0.8148148148148149,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.22,0.13,0.7407407407407409,1.0,1.0,no,no,yes,no,3.5999999046325697,1,no,no
0.19,0.1,0.69620253164557,2.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.39,0.32,0.8214285714285708,4.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.27,0.21,0.22988505747126398,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.36,0.25,0.876106194690266,1.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.27,0.2,0.735483870967742,1.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.33,0.25,0.9285714285714292,1.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.32,0.32,0.75,4.0,2.0,no,no,no,yes,3.9000000953674303,0,yes,no
0.4,0.26,0.65,1.0,1.0,yes,no,no,no,10.6000003814697,1,no,no
0.36,0.28,0.593220338983051,1.0,1.0,no,no,no,no,4.30000019073486,1,no,no
0.31,0.27,0.6977611940298512,1.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.1,0.04,0.7142857142857142,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.27,0.08,0.729166666666667,3.0,1.0,no,no,no,yes,1.79999995231628,1,no,no
0.27,0.26,0.7515151515151508,1.0,1.0,no,no,no,yes,1.79999995231628,1,no,no
0.37,0.27,0.743589743589744,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.39,0.31,0.9461538461538459,2.0,2.0,no,no,no,no,10.6000003814697,0,no,no
0.32,0.25,0.6451612903225811,1.0,1.0,no,no,yes,no,4.30000019073486,0,no,no
0.38,0.25,0.786585365853659,1.0,1.0,no,no,no,no,3.5999999046325697,1,no,no
0.37,0.29,0.7142857142857142,1.0,1.0,no,no,no,no,3.0999999046325697,1,no,no
0.34,0.27,0.8,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.39,0.33,0.752,1.0,1.0,no,no,no,no,3.20000004768372,1,no,no
0.31,0.3,0.7310924369747901,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.26,0.8655462184873951,1.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.3,0.3,0.647058823529412,3.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.27,0.26,0.882352941176471,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.25,0.25,0.7904191616766469,1.0,2.0,no,no,no,no,3.5999999046325697,0,yes,no
0.37,0.23,0.885496183206107,2.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.34,0.24,0.5244755244755239,1.0,1.0,yes,no,yes,no,3.20000004768372,0,no,no
0.36,0.3,0.892156862745098,2.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.33,0.29,0.833333333333333,6.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.38,0.29,0.8840579710144929,2.0,2.0,no,no,no,no,2.0,1,yes,no
0.31,0.31,0.6888888888888891,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.3,0.14,0.721739130434783,5.0,2.0,no,no,no,yes,1.79999995231628,0,no,no
0.28,0.28,0.6081081081081079,1.0,2.0,no,no,yes,yes,3.20000004768372,0,no,no
0.31,0.27,0.7911392405063291,2.0,1.0,no,no,yes,no,3.9000000953674303,0,yes,no
0.31,0.19,0.8837209302325579,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.38,0.32,0.918604651162791,5.0,2.0,no,no,no,yes,2.0,0,yes,no
0.34,0.3,0.842105263157895,5.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.27,0.2,0.507246376811594,1.0,2.0,no,no,no,yes,3.9000000953674303,1,no,no
0.28,0.24,0.744897959183674,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.24,0.21,0.10964912280701801,1.0,2.0,no,no,yes,yes,3.20000004768372,0,no,no
0.28,0.2,0.778378378378378,6.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.31,0.29,0.796875,5.0,2.0,no,no,no,yes,2.0,0,no,no
0.21,0.17,0.14388489208633098,2.0,2.0,no,no,no,yes,3.9000000953674303,1,no,no
0.34,0.18,0.6111111111111109,1.0,2.0,no,no,yes,yes,10.6000003814697,0,no,no
0.2,0.2,0.666666666666667,1.0,2.0,no,no,no,yes,3.5999999046325697,0,no,no
0.32,0.28,0.7196261682242991,3.0,1.0,no,no,no,yes,1.79999995231628,1,yes,no
0.4,0.35,0.8642857142857142,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.28,0.27,0.4962406015037589,4.0,2.0,no,no,no,yes,3.0999999046325697,1,no,no
0.31,0.25,0.674074074074074,1.0,2.0,no,no,no,no,1.79999995231628,1,no,no
0.31,0.3,0.495049504950495,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.0,0.669291338582677,2.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.37,0.28,0.8991935483870971,1.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.32,0.26,0.703703703703704,1.0,2.0,no,no,yes,no,3.20000004768372,0,no,no
0.34,0.3,0.6744186046511629,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.34,0.32,0.861176470588235,1.0,1.0,no,no,no,no,3.20000004768372,0,yes,no
0.33,0.21,0.376923076923077,6.0,2.0,yes,no,no,no,3.20000004768372,1,no,no
0.22,0.2,0.645833333333333,2.0,2.0,no,no,no,no,4.30000019073486,1,yes,no
0.37,0.27,0.59504132231405,1.0,2.0,no,no,no,yes,10.6000003814697,1,no,no
0.49,0.34,0.7938342967244699,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.24,0.752,1.0,2.0,no,no,no,yes,3.0999999046325697,0,yes,no
0.36,0.22,0.5625,2.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.34,0.29,0.29126213592233,1.0,2.0,no,no,no,yes,3.0999999046325697,0,no,no
0.33,0.3,0.875,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.28,0.24,0.43846153846153796,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.33,0.3,0.73134328358209,2.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.33,0.31,0.68,6.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.36,0.23,0.548076923076923,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.35,0.31,0.669291338582677,1.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.37,0.27,0.4416666666666671,4.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.32,0.25,0.752,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.29,0.27,0.63855421686747,1.0,2.0,no,no,no,yes,2.0,1,no,no
0.27,0.2,0.739393939393939,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.39,0.27,0.766666666666667,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.42,0.32,0.8775510204081629,1.0,2.0,no,no,no,yes,1.79999995231628,1,yes,no
0.31,0.2,0.807017543859649,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.35,0.26,0.8775510204081629,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.29,0.27,0.75,4.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.29,0.29,0.606060606060606,1.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.28,0.25,0.7460317460317459,2.0,2.0,no,no,no,no,3.9000000953674303,0,no,no
0.33,0.25,0.793388429752066,1.0,2.0,no,no,no,no,5.300000190734861,1,no,no
0.43,0.3,0.949152542372881,1.0,2.0,no,no,no,yes,2.0,0,no,no
0.31,0.29,0.8976377952755911,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.26,0.26,0.555555555555556,6.0,1.0,no,no,no,yes,3.20000004768372,1,no,no
0.34,0.23,0.475,2.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.49,0.12,0.5541069100391129,5.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.3,0.15,0.6432748538011701,5.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.33,0.33,0.6451612903225811,1.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.31,0.31,0.578947368421053,4.0,2.0,no,no,no,yes,3.5999999046325697,1,no,no
0.45,0.28,0.43846153846153796,1.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.23,0.23,0.791666666666667,4.0,2.0,no,no,no,no,3.20000004768372,1,yes,no
0.11,0.06,0.219354838709677,1.0,2.0,no,no,yes,no,8.89999961853027,0,no,no
0.37,0.28,0.7073170731707321,1.0,2.0,no,no,no,yes,4.30000019073486,1,no,no
0.24,0.19,0.787878787878788,5.0,2.0,no,no,yes,yes,1.79999995231628,1,no,no
0.19,0.13,0.48342541436464104,1.0,2.0,no,no,no,no,4.30000019073486,0,no,no
0.26,0.15,0.7969924812030071,1.0,1.0,no,no,no,yes,3.20000004768372,0,no,no
0.33,0.32,0.545454545454545,2.0,1.0,no,no,no,no,1.79999995231628,0,no,no
0.27,0.19,0.37931034482758597,1.0,1.0,no,no,no,no,3.0999999046325697,0,no,no
0.28,0.28,0.588235294117647,1.0,1.0,no,no,yes,no,3.20000004768372,0,no,no
0.37,0.18,0.702127659574468,2.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.28,0.18,0.46666666666666706,6.0,1.0,no,no,yes,no,3.20000004768372,1,no,no
0.42,0.29,0.739837398373984,1.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.39,0.28,0.789049919484702,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.26,0.2,0.699386503067485,1.0,1.0,no,no,no,no,10.6000003814697,1,no,no
0.33,0.32,0.7478559176672379,1.0,1.0,no,no,no,no,3.20000004768372,0,no,no
0.36,0.22,0.8969696969696971,2.0,2.0,yes,no,no,no,3.20000004768372,0,no,no
0.33,0.31,0.7777777777777779,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.47,0.27,0.738461538461539,1.0,2.0,no,no,yes,no,3.20000004768372,0,no,no
0.57,0.38,0.782222222222222,1.0,1.0,no,no,yes,yes,3.20000004768372,0,no,no
0.36,0.29,0.7305389221556892,5.0,2.0,no,no,no,yes,4.30000019073486,0,no,no
0.35,0.31,0.723809523809524,6.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.2,0.18,0.6394557823129251,1.0,2.0,no,no,yes,yes,1.79999995231628,1,no,no
0.11,0.1,0.606060606060606,1.0,1.0,no,no,yes,no,3.20000004768372,0,no,no
0.37,0.25,0.8857142857142858,5.0,2.0,no,no,no,no,3.0999999046325697,0,no,no
0.16,0.11,0.7272727272727271,1.0,2.0,no,no,no,yes,10.6000003814697,1,no,no
0.3,0.24,0.475,1.0,2.0,no,no,no,yes,3.9000000953674303,1,yes,no
0.35,0.26,0.7,1.0,2.0,no,no,yes,no,3.5999999046325697,1,no,no
0.32,0.29,0.742857142857143,6.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.33,0.27,0.740157480314961,5.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.13,0.1,0.703125,2.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.31,0.19,0.884848484848485,6.0,2.0,no,no,no,no,1.79999995231628,0,yes,no
0.27,0.24,0.8430232558139542,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.56,0.3,0.7940074906367042,1.0,1.0,no,no,yes,yes,3.20000004768372,0,no,no
0.31,0.28,0.718181818181818,1.0,2.0,no,no,no,yes,3.20000004768372,0,yes,no
0.31,0.3,0.67741935483871,1.0,1.0,no,no,no,yes,3.20000004768372,0,no,no
0.34,0.3,0.9,1.0,2.0,no,no,no,yes,1.79999995231628,1,yes,no
0.28,0.23,0.7155963302752291,2.0,2.0,yes,no,no,no,3.20000004768372,1,yes,no
0.37,0.29,0.7938931297709921,1.0,2.0,no,no,no,no,3.9000000953674303,1,no,no
0.31,0.29,0.36627906976744207,5.0,2.0,no,no,no,yes,3.20000004768372,1,yes,no
0.32,0.32,0.193103448275862,4.0,2.0,no,no,no,yes,3.20000004768372,1,no,no
0.33,0.26,0.8636363636363641,4.0,2.0,no,no,no,yes,4.30000019073486,0,no,no
0.25,0.02,0.8046875,1.0,2.0,no,no,no,no,3.0999999046325697,1,no,no
0.47,0.26,0.797727272727273,1.0,2.0,no,no,no,no,3.20000004768372,0,no,no
0.26,0.14,0.885964912280702,1.0,2.0,no,no,no,no,3.20000004768372,1,no,no
0.32,0.31,0.795252225519288,1.0,2.0,no,no,no,no,1.79999995231628,0,no,no
0.39,0.32,0.89051094890511,1.0,2.0,no,no,no,yes,3.20000004768372,0,no,no
0.32,0.28,0.9381443298969069,1.0,2.0,no,no,no,yes,1.79999995231628,1,yes,no
0.25,0.18,0.31007751937984496,5.0,1.0,no,no,no,no,1.79999995231628,0,no,no
